"Candidates","Suppliers","DistanceCandidateSupplier"
110,18,69.05
110,19,81.03
110,20,77.64
110,21,49.04
110,22,52.89
110,23,56.34
110,24,48.22
110,25,54.13
110,26,54.19
110,27,20.12
110,28,33.76
110,29,69.39
110,30,37.17
110,31,11.92
110,32,34.85
110,33,235.02
110,34,191.47
110,35,14.5
110,36,27.72
110,37,42.86
110,38,162.25
110,39,73.03
110,40,54.84
110,41,34.81
110,42,41.33
110,43,1.95
110,44,18.36
110,45,61.77
110,46,119.47
110,47,135.04
110,48,172.04
110,49,155.66
110,50,30.85
110,51,44.73
110,52,20.99
110,53,27.08
111,1,212.72
111,2,88.21
111,3,158.82
111,4,114.71
111,5,55.87
111,6,52.81
111,7,75.9
111,8,70.11
111,9,52.71
111,10,28.03
111,11,80.71
111,12,164.03
111,13,172.32
111,14,146.95
111,15,67.52
111,16,57.49
111,17,37.44
111,18,71.38
111,19,83.36
111,20,79.97
111,21,51.37
111,22,55.22
111,23,58.67
111,24,50.55
111,25,58.39
111,26,58.45
111,27,16.87
111,28,31.44
111,29,71.72
111,30,34.84
111,31,16.18
111,32,37.18
111,33,237.35
111,34,189.14
111,35,18.76
111,36,27.1
111,37,42.24
111,38,164.57
111,39,72.2
111,40,52.52
111,41,32.49
111,42,39.01
111,43,1.08
111,44,17.74
111,45,64.1
111,46,121.8
111,47,137.37
111,48,174.37
111,49,157.99
111,50,30.22
111,51,47.06
111,52,25.25
111,53,24.75
112,1,217.66
112,2,85.85
112,3,160.82
112,4,119.66
112,5,57.87
112,6,51.72
112,7,80.84
112,8,71.33
112,9,57.65
112,10,32.97
112,11,78.36
112,12,168.97
112,13,177.26
112,14,151.9
112,15,72.47
112,16,62.43
112,17,42.38
112,18,76.32
112,19,88.3
112,20,84.91
112,21,56.31
112,22,60.16
112,23,63.61
112,24,55.49
112,25,59.61
112,26,59.67
112,27,15.43
112,28,29.08
112,29,76.66
112,30,32.49
112,31,17.41
112,32,42.12
112,33,242.29
112,34,186.79
112,35,19.98
112,36,29.1
112,37,44.24
112,38,169.52
112,39,69.35
112,40,50.16
112,41,30.13
112,42,36.66
112,43,5.07
112,44,19.74
112,45,69.04
112,46,126.74
112,47,142.31
112,48,179.31
112,49,162.93
112,50,32.22
112,51,52
112,52,26.47
112,53,14.95
113,1,211.69
113,2,73.99
113,3,147.48
113,4,116.74
113,5,44.53
113,6,71.06
113,7,78.95
113,8,81.73
113,9,47.88
113,10,31.08
113,11,75.72
113,12,163
113,13,171.29
113,14,148.98
113,15,63.62
113,16,53.58
113,17,40.49
113,18,76.91
113,19,85.38
113,20,83.02
113,21,54.42
113,22,50.46
113,23,60.62
113,24,46.64
113,25,70.01
113,26,70.07
113,27,4.09
113,28,15.39
113,29,73.74
113,30,33.69
113,31,27.8
113,32,40.23
113,33,236.32
113,34,174.93
113,35,30.38
113,36,15.76
113,37,30.89
113,38,163.55
113,39,88.69
113,40,47.53
113,41,31.33
113,42,28.27
113,43,18.95
113,44,3.49
113,45,60.19
113,46,123.82
113,47,139.39
113,48,173.34
113,49,156.96
113,50,18.88
113,51,48.69
113,52,36.87
113,53,21.6
114,1,209.14
114,2,76.88
114,3,144.92
114,4,114.18
114,5,41.97
114,6,74
114,7,76.87
114,8,79.65
114,9,45.32
114,10,29
114,11,78.66
114,12,160.44
114,13,168.73
114,14,146.42
114,15,61.06
114,16,51.03
114,17,38.41
114,18,74.35
114,19,82.83
114,20,80.94
114,21,52.34
114,22,47.91
114,23,58.07
114,24,44.09
114,25,67.93
114,26,67.99
114,27,6.52
114,28,18.33
114,29,71.19
114,30,36.63
114,31,25.72
114,32,38.15
114,33,233.77
114,34,177.81
114,35,28.3
114,36,13.2
114,37,28.34
114,38,160.99
114,39,91.64
114,40,50.47
114,41,34.27
114,42,31.21
114,43,18.47
114,44,2.79
114,45,57.64
114,46,121.27
114,47,136.84
114,48,170.78
114,49,154.41
114,50,16.32
114,51,46.14
114,52,34.79
114,53,29.34
115,1,209.99
115,2,77.73
115,3,145.78
115,4,115.04
115,5,42.83
115,6,74.86
115,7,77.08
115,8,79.32
115,9,46.18
115,10,28.66
115,11,79.52
115,12,161.3
115,13,169.59
115,14,147.28
115,15,61.92
115,16,51.88
115,17,38.08
115,18,75.21
115,19,83.68
115,20,81.15
115,21,47.66
115,22,48.76
115,23,58.93
115,24,44.94
115,25,67.6
115,26,67.65
115,27,7.32
115,28,19.19
115,29,72.04
115,30,37.49
115,31,25.39
115,32,37.81
115,33,234.62
115,34,178.67
115,35,27.97
115,36,14.06
115,37,29.19
115,38,161.85
115,39,92.49
115,40,51.33
115,41,35.13
115,42,32.07
115,43,18.14
115,44,4.48
115,45,58.49
115,46,122.12
115,47,137.69
115,48,171.64
115,49,155.26
115,50,17.18
115,51,46.99
115,52,34.45
115,53,29.01
116,1,207.22
116,2,67.52
116,3,143
116,4,120.85
116,5,40.05
116,6,64.58
116,7,82.89
116,8,88.56
116,9,43.4
116,10,34.03
116,11,69.25
116,12,158.52
116,13,166.81
116,14,153.09
116,15,67.73
116,16,57.69
116,17,43.45
116,18,81.02
116,19,89.49
116,20,86.96
116,21,50.07
116,22,45.98
116,23,56.15
116,24,50.75
116,25,76.84
116,26,76.9
116,27,9.76
116,28,8.92
116,29,77.85
116,30,27.21
116,31,34.63
116,32,43.19
116,33,231.84
116,34,168.46
116,35,37.21
116,36,16.47
116,37,26.42
116,38,159.07
116,39,82.22
116,40,41.05
116,41,24.86
116,42,21.8
116,43,27.38
116,44,5.92
116,45,64.3
116,46,127.93
116,47,143.5
116,48,168.86
116,49,152.48
116,50,14.76
116,51,44.21
116,52,43.7
116,53,26.38
117,1,205.59
117,2,73.33
117,3,141.38
117,4,113.9
117,5,38.43
117,6,69.06
117,7,75.94
117,8,86.27
117,9,41.78
117,10,30.48
117,11,73.72
117,12,156.9
117,13,165.19
117,14,146.14
117,15,60.78
117,16,50.75
117,17,39.9
117,18,74.07
117,19,82.55
117,20,80.01
117,21,46.52
117,22,44.36
117,23,54.53
117,24,43.81
117,25,74.55
117,26,74.61
117,27,8.3
117,28,13.4
117,29,70.91
117,30,31.69
117,31,32.34
117,32,39.63
117,33,230.22
117,34,174.27
117,35,34.92
117,36,12.92
117,37,24.79
117,38,157.45
117,39,86.7
117,40,45.53
117,41,29.34
117,42,26.28
117,43,25.09
117,44,1.96
117,45,57.36
117,46,120.99
117,47,136.56
117,48,167.24
117,49,150.86
117,50,11.92
117,51,42.59
117,52,41.41
117,53,30.86
118,1,203.85
118,2,71.59
118,3,139.64
118,4,117.49
118,5,36.69
118,6,67.81
118,7,79.53
118,8,88.71
118,9,40.04
118,10,34.19
118,11,72.47
118,12,155.16
118,13,163.45
118,14,149.73
118,15,64.37
118,16,54.33
118,17,43.61
118,18,77.66
118,19,86.13
118,20,83.59
118,21,50.23
118,22,42.62
118,23,52.79
118,24,47.39
118,25,76.99
118,26,77.05
118,27,10.28
118,28,12.15
118,29,74.49
118,30,30.44
118,31,34.79
118,32,43.34
118,33,228.48
118,34,172.53
118,35,37.36
118,36,14.18
118,37,23.05
118,38,155.71
118,39,85.45
118,40,44.28
118,41,28.09
118,42,25.03
118,43,27.54
118,44,6.07
118,45,60.94
118,46,124.57
118,47,140.14
118,48,165.5
118,49,149.12
118,50,10.98
118,51,40.85
118,52,43.85
118,53,29.61
119,1,200.98
119,2,63.32
119,3,136.76
119,4,114.61
119,5,28.41
119,6,71.14
119,7,76.65
119,8,89.79
119,9,37.16
119,10,35.27
119,11,75.8
119,12,152.28
119,13,160.58
119,14,146.85
119,15,61.49
119,16,51.46
119,17,44.68
119,18,74.78
119,19,83.26
119,20,80.72
119,21,47.62
119,22,39.75
119,23,49.91
119,24,44.52
119,25,78.07
119,26,78.13
119,27,17.08
119,28,15.48
119,29,71.62
119,30,33.77
119,31,35.86
119,32,44.42
119,33,225.61
119,34,164.26
119,35,38.44
119,36,10.16
119,37,20.18
119,38,152.83
119,39,88.78
119,40,47.61
119,41,31.42
119,42,28.36
119,43,28.61
119,44,8.56
119,45,58.07
119,46,121.7
119,47,137.27
119,48,162.62
119,49,146.25
119,50,5.03
119,51,37.98
119,52,44.93
119,53,32.94
120,1,175.85
120,2,56.97
120,3,129.02
120,4,112.3
120,5,22.06
120,6,80.4
120,7,74.34
120,8,99.3
120,9,34.86
120,10,44.78
120,11,85.06
120,12,149.98
120,13,158.27
120,14,144.54
120,15,59.18
120,16,49.15
120,17,45
120,18,72.47
120,19,80.95
120,20,78.41
120,21,56.23
120,22,37.44
120,23,47.6
120,24,42.21
120,25,87.59
120,26,87.64
120,27,26.59
120,28,24.73
120,29,69.31
120,30,43.03
120,31,45.38
120,32,46.68
120,33,200.48
120,34,157.9
120,35,47.96
120,36,13.62
120,37,17.87
120,38,150.52
120,39,98.03
120,40,56.87
120,41,40.67
120,42,27.34
120,43,38.13
120,44,19.21
120,45,55.76
120,46,119.39
120,47,134.96
120,48,160.32
120,49,143.94
120,50,7.43
120,51,35.67
120,52,54.44
120,53,42.19
121,1,194.69
121,2,63.93
121,3,130.21
121,4,108.32
121,5,29.03
121,6,78.95
121,7,70.36
121,8,93.66
121,9,30.87
121,10,36.49
121,11,83.61
121,12,145.99
121,13,154.29
121,14,140.56
121,15,55.2
121,16,45.16
121,17,40.15
121,18,68.49
121,19,76.96
121,20,74.43
121,21,52.25
121,22,33.46
121,23,43.62
121,24,38.22
121,25,81.94
121,26,82
121,27,20.95
121,28,23.28
121,29,65.32
121,30,41.58
121,31,39.73
121,32,41.83
121,33,219.32
121,34,164.87
121,35,42.31
121,36,8.78
121,37,13.89
121,38,146.54
121,39,96.58
121,40,55.42
121,41,39.22
121,42,36.16
121,43,32.48
121,44,13.85
121,45,51.77
121,46,115.41
121,47,130.98
121,48,156.33
121,49,139.96
121,50,1.81
121,51,31.69
121,52,48.8
121,53,40.74
122,1,196.48
122,2,69.52
122,3,137.17
122,4,107.65
122,5,34.61
122,6,78.4
122,7,69.69
122,8,90.63
122,9,32.67
122,10,28.51
122,11,83.06
122,12,147.79
122,13,156.08
122,14,139.89
122,15,54.53
122,16,44.49
122,17,33.43
122,18,67.82
122,19,76.29
122,20,73.75
122,21,40.27
122,22,35.25
122,23,45.41
122,24,37.55
122,25,78.91
122,26,78.97
122,27,17.92
122,28,22.74
122,29,64.65
122,30,41.03
122,31,31.92
122,32,35.11
122,33,221.11
122,34,170.46
122,35,39.28
122,36,1.58
122,37,20.85
122,38,148.33
122,39,96.04
122,40,54.87
122,41,38.68
122,42,35.62
122,43,29.45
122,44,10.96
122,45,51.1
122,46,114.73
122,47,130.3
122,48,158.13
122,49,141.75
122,50,7.4
122,51,33.48
122,52,45.77
122,53,40.2
123,1,198.42
123,2,66.56
123,3,133.93
123,4,112.05
123,5,31.65
123,6,77.13
123,7,74.09
123,8,95.78
123,9,34.6
123,10,32.11
123,11,81.79
123,12,149.72
123,13,158.01
123,14,144.29
123,15,58.93
123,16,48.89
123,17,35.77
123,18,72.22
123,19,80.69
123,20,78.16
123,21,40.54
123,22,37.18
123,23,47.35
123,24,41.95
123,25,84.06
123,26,84.11
123,27,23.06
123,28,21.46
123,29,69.05
123,30,39.76
123,31,41.85
123,32,37.45
123,33,223.05
123,34,167.49
123,35,44.43
123,36,5.7
123,37,17.62
123,38,150.27
123,39,94.76
123,40,53.6
123,41,37.4
123,42,34.34
123,43,34.6
123,44,14.85
123,45,55.5
123,46,119.13
123,47,134.7
123,48,160.06
123,49,143.68
123,50,3.87
123,51,35.41
123,52,50.91
123,53,38.92
124,1,192.96
124,2,68.47
124,3,135.84
124,4,105.74
124,5,33.57
124,6,79.5
124,7,67.79
124,8,93.4
124,9,29.14
124,10,30
124,11,84.16
124,12,144.27
124,13,152.56
124,14,137.98
124,15,52.63
124,16,42.59
124,17,33.66
124,18,65.92
124,19,74.39
124,20,71.85
124,21,38.37
124,22,31.73
124,23,41.89
124,24,35.65
124,25,81.68
124,26,81.74
124,27,20.69
124,28,23.84
124,29,62.75
124,30,42.13
124,31,34.69
124,32,35.34
124,33,217.59
124,34,169.41
124,35,42.05
124,36,4.28
124,37,19.53
124,38,144.81
124,39,97.14
124,40,55.97
124,41,39.78
124,42,36.72
124,43,32.22
124,44,13.73
124,45,49.2
124,46,112.83
124,47,128.4
124,48,154.6
124,49,138.23
124,50,5.78
124,51,29.96
124,52,48.54
124,53,41.29
125,1,190.68
125,2,71.34
125,3,138.99
125,4,103.47
125,5,36.43
125,6,81.1
125,7,65.51
125,8,94.06
125,9,26.87
125,10,27.63
125,11,85.76
125,12,141.99
125,13,150.28
125,14,135.71
125,15,50.35
125,16,40.31
125,17,32.06
125,18,63.64
125,19,72.11
125,20,69.57
125,21,36.09
125,22,29.45
125,23,39.61
125,24,33.37
125,25,82.34
125,26,82.39
125,27,21.34
125,28,25.44
125,29,60.47
125,30,43.73
125,31,33.01
125,32,33.74
125,33,215.31
125,34,172.27
125,35,42.71
125,36,5.17
125,37,17.27
125,38,142.53
125,39,98.74
125,40,57.57
125,41,41.38
125,42,38.32
125,43,32.88
125,44,14.39
125,45,46.92
125,46,110.55
125,47,126.12
125,48,152.33
125,49,135.95
125,50,9.22
125,51,27.68
125,52,49.19
125,53,42.89
126,1,186.97
126,2,75.12
126,3,154.94
126,4,99.75
126,5,40.21
126,6,83.1
126,7,61.79
126,8,95.33
126,9,23.15
126,10,24.1
126,11,87.76
126,12,138.27
126,13,146.57
126,14,131.99
126,15,46.63
126,16,36.6
126,17,28.35
126,18,59.92
126,19,68.4
126,20,65.86
126,21,32.37
126,22,25.74
126,23,35.9
126,24,29.66
126,25,83.61
126,26,83.67
126,27,22.62
126,28,27.43
126,29,56.76
126,30,45.73
126,31,36.35
126,32,30.03
126,33,211.6
126,34,176.05
126,35,43.98
126,36,8.95
126,37,13.55
126,38,138.82
126,39,100.73
126,40,59.57
126,41,43.37
126,42,40.31
126,43,34.15
126,44,15.66
126,45,43.21
126,46,106.84
126,47,122.41
126,48,148.61
126,49,132.24
126,50,12.99
126,51,23.97
126,52,50.47
126,53,44.89
127,1,189.15
127,2,65.56
127,3,128.83
127,4,102.78
127,5,30.66
127,6,79.95
127,7,64.82
127,8,98.86
127,9,25.33
127,10,39.46
127,11,84.61
127,12,140.45
127,13,148.75
127,14,135.02
127,15,49.66
127,16,39.62
127,17,43.71
127,18,62.95
127,19,71.43
127,20,68.89
127,21,46.71
127,22,27.92
127,23,38.08
127,24,32.68
127,25,87.14
127,26,87.2
127,27,26.15
127,28,24.29
127,29,59.78
127,30,42.58
127,31,44.93
127,32,45.39
127,33,213.78
127,34,166.5
127,35,47.51
127,36,13.34
127,37,8.35
127,38,141
127,39,97.59
127,40,56.42
127,41,40.23
127,42,37.17
127,43,37.68
127,44,18.76
127,45,46.23
127,46,109.87
127,47,125.44
127,48,150.79
127,49,134.42
127,50,6.22
127,51,26.15
127,52,54
127,53,41.75
128,1,170.63
128,2,60.72
128,3,123.79
128,4,107.59
128,5,25.82
128,6,80.31
128,7,69.63
128,8,99.21
128,9,30.15
128,10,44.69
128,11,84.97
128,12,145.27
128,13,153.56
128,14,139.83
128,15,54.47
128,16,44.44
128,17,48.52
128,18,67.76
128,19,76.24
128,20,73.7
128,21,51.52
128,22,32.73
128,23,42.89
128,24,37.5
128,25,87.49
128,26,87.55
128,27,26.5
128,28,24.64
128,29,64.6
128,30,42.94
128,31,45.29
128,32,50.2
128,33,195.26
128,34,161.66
128,35,47.86
128,36,13.86
128,37,13.16
128,38,145.81
128,39,97.94
128,40,56.78
128,41,40.58
128,42,31.09
128,43,38.04
128,44,19.12
128,45,51.05
128,46,114.68
128,47,130.25
128,48,155.61
128,49,139.23
128,50,6.74
128,51,30.96
128,52,54.35
128,53,42.1
129,1,163.43
129,2,59.9
129,3,116.59
129,4,115.58
129,5,24.99
129,6,87.59
129,7,77.62
129,8,106.5
129,9,38.13
129,10,51.97
129,11,92.25
129,12,131.6
129,13,139.89
129,14,147.82
129,15,62.46
129,16,52.42
129,17,56.51
129,18,75.75
129,19,84.22
129,20,81.69
129,21,59.5
129,22,40.71
129,23,50.88
129,24,45.48
129,25,94.78
129,26,94.84
129,27,33.79
129,28,31.93
129,29,72.58
129,30,50.22
129,31,52.57
129,32,58.19
129,33,188.06
129,34,155.79
129,35,55.15
129,36,21.85
129,37,21.15
129,38,132.14
129,39,105.23
129,40,64.06
129,41,47.87
129,42,30.26
129,43,45.32
129,44,26.4
129,45,59.03
129,46,122.66
129,47,138.23
129,48,141.94
129,49,125.56
129,50,14.72
129,51,38.95
129,52,61.64
129,53,49.39
130,1,154.36
130,2,53.25
130,3,107.52
130,4,123.68
130,5,34.04
130,6,96.65
130,7,85.73
130,8,115.55
130,9,34.44
130,10,61.03
130,11,101.31
130,12,122.52
130,13,130.82
130,14,155.92
130,15,70.57
130,16,60.53
130,17,64.61
130,18,83.86
130,19,92.33
130,20,89.79
130,21,67.61
130,22,36.04
130,23,58.98
130,24,53.59
130,25,103.83
130,26,103.89
130,27,42.84
130,28,40.98
130,29,80.69
130,30,59.28
130,31,61.63
130,32,66.29
130,33,178.98
130,34,146.71
130,35,64.2
130,36,29.95
130,37,29.25
130,38,123.07
130,39,114.28
130,40,73.12
130,41,56.92
130,42,39.32
130,43,54.37
130,44,35.45
130,45,67.14
130,46,130.77
130,47,146.34
130,48,132.86
130,49,116.49
130,50,22.83
130,51,40.36
130,52,70.69
130,53,58.44
131,1,150.34
131,2,49.23
131,3,103.5
131,4,116.07
131,5,39.22
131,6,101.82
131,7,78.11
131,8,120.73
131,9,30.43
131,10,59.88
131,11,106.49
131,12,118.51
131,13,126.8
131,14,148.31
131,15,62.95
131,16,45.8
131,17,60.16
131,18,76.24
131,19,84.71
131,20,82.18
131,21,59.99
131,22,32.03
131,23,46.01
131,24,45.97
131,25,109.01
131,26,109.07
131,27,48.02
131,28,46.16
131,29,73.07
131,30,64.46
131,31,66.8
131,32,61.84
131,33,174.97
131,34,142.7
131,35,69.38
131,36,35.13
131,37,30.55
131,38,119.05
131,39,119.46
131,40,78.29
131,41,62.1
131,42,44.5
131,43,59.55
131,44,40.63
131,45,59.52
131,46,123.15
131,47,138.72
131,48,128.85
131,49,112.47
131,50,28.01
131,51,36.34
131,52,75.87
131,53,63.62
132,1,131.43
132,2,34.05
132,3,84.6
132,4,128.98
132,5,40.14
132,6,113.21
132,7,95.3
132,8,138.62
132,9,47.62
132,10,77.07
132,11,100.96
132,12,125.72
132,13,123.12
132,14,161.22
132,15,80.14
132,16,62.99
132,17,77.35
132,18,93.43
132,19,101.9
132,20,99.36
132,21,77.18
132,22,49.22
132,23,65.43
132,24,63.16
132,25,126.9
132,26,126.96
132,27,65.91
132,28,64.05
132,29,90.26
132,30,64.26
132,31,84.69
132,32,79.03
132,33,156.06
132,34,123.79
132,35,87.27
132,36,53.02
132,37,47.74
132,38,126.27
132,39,130.85
132,40,75.09
132,41,65.84
132,42,49.99
132,43,77.44
132,44,58.52
132,45,76.71
132,46,136.06
132,47,151.63
132,48,136.06
132,49,119.68
132,50,45.9
132,51,53.53
132,52,93.76
132,53,73.89
133,1,146.89
133,2,45.78
133,3,100.06
133,4,113.67
133,5,46.45
133,6,109.05
133,7,84.64
133,8,127.96
133,9,36.96
133,10,66.41
133,11,113.71
133,12,110.41
133,13,118.7
133,14,145.91
133,15,64.37
133,16,52.33
133,17,66.69
133,18,78.32
133,19,86.24
133,20,88.7
133,21,66.52
133,22,38.56
133,23,50.12
133,24,52.5
133,25,116.24
133,26,116.3
133,27,55.25
133,28,53.39
133,29,71.26
133,30,71.68
133,31,74.03
133,32,68.37
133,33,171.52
133,34,139.25
133,35,76.61
133,36,42.36
133,37,37.08
133,38,110.96
133,39,126.69
133,40,85.52
133,41,69.33
133,42,51.72
133,43,66.78
133,44,47.86
133,45,66.05
133,46,120.76
133,47,136.33
133,48,120.75
133,49,104.38
133,50,35.24
133,51,42.87
133,52,83.1
133,53,70.85
134,1,189.6
134,2,55.68
134,3,142.76
134,4,135.83
134,5,29.71
134,6,57.91
134,7,97.87
134,8,99.02
134,9,58.39
134,10,51.35
134,11,51.15
134,12,173.51
134,13,181.8
134,14,168.07
134,15,82.71
134,16,72.68
134,17,60.77
134,18,96
134,19,104.48
134,20,101.94
134,21,67.39
134,22,60.97
134,23,71.13
134,24,65.74
134,25,87.3
134,26,87.35
134,27,23.48
134,28,9.88
134,29,92.84
134,30,8.05
134,31,45.09
134,32,60.5
134,33,214.23
134,34,156.61
134,35,47.67
134,36,32.94
134,37,41.4
134,38,174.05
134,39,75.55
134,40,22.95
134,41,9.03
134,42,8.34
134,43,31.51
134,44,24.35
134,45,79.29
134,46,142.92
134,47,158.49
134,48,183.85
134,49,167.47
134,50,29.75
134,51,59.2
134,52,54.15
134,53,19.64
135,1,189.04
135,2,55.12
135,3,142.21
135,4,136.45
135,5,29.16
135,6,58.31
135,7,98.49
135,8,99.63
135,9,59
135,10,51.97
135,11,50.6
135,12,174.12
135,13,182.41
135,14,168.69
135,15,83.33
135,16,73.29
135,17,61.38
135,18,96.62
135,19,105.09
135,20,102.56
135,21,68.01
135,22,61.59
135,23,71.75
135,24,66.35
135,25,87.91
135,26,87.97
135,27,24.09
135,28,10.49
135,29,93.45
135,30,9.37
135,31,45.71
135,32,61.12
135,33,213.67
135,34,156.06
135,35,48.28
135,36,33.56
135,37,42.02
135,38,174.67
135,39,75.95
135,40,22.41
135,41,10.94
135,42,7.5
135,43,32.13
135,44,24.96
135,45,79.9
135,46,143.54
135,47,159.11
135,48,184.46
135,49,168.09
135,50,30.36
135,51,59.82
135,52,54.77
135,53,20.26
136,1,184.14
136,2,50.22
136,3,137.31
136,4,137.05
136,5,24.26
136,6,58.55
136,7,99.09
136,8,100.24
136,9,59.61
136,10,52.57
136,11,51.18
136,12,174.73
136,13,183.02
136,14,169.29
136,15,83.94
136,16,73.9
136,17,61.99
136,18,97.22
136,19,105.7
136,20,103.16
136,21,68.61
136,22,62.19
136,23,72.35
136,24,66.96
136,25,88.52
136,26,88.58
136,27,24.7
136,28,11.1
136,29,94.06
136,30,9.6
136,31,46.31
136,32,61.72
136,33,208.77
136,34,151.16
136,35,48.89
136,36,34.16
136,37,42.62
136,38,175.27
136,39,76.19
136,40,22.99
136,41,11.18
136,42,6.18
136,43,32.74
136,44,25.57
136,45,80.51
136,46,144.14
136,47,159.71
136,48,185.07
136,49,168.69
136,50,30.97
136,51,60.42
136,52,55.38
136,53,20.86
137,1,183.76
137,2,49.84
137,3,136.93
137,4,135.72
137,5,26.19
137,6,57.8
137,7,97.77
137,8,98.91
137,9,58.28
137,10,51.24
137,11,51.68
137,12,173.4
137,13,181.69
137,14,167.97
137,15,82.61
137,16,72.57
137,17,60.66
137,18,95.9
137,19,104.37
137,20,101.83
137,21,67.28
137,22,60.86
137,23,71.02
137,24,65.63
137,25,87.19
137,26,87.25
137,27,23.37
137,28,9.77
137,29,92.73
137,30,9.31
137,31,44.98
137,32,60.39
137,33,208.39
137,34,150.77
137,35,47.56
137,36,32.83
137,37,41.29
137,38,173.95
137,39,75.44
137,40,23.49
137,41,10.43
137,42,6.93
137,43,31.41
137,44,24.24
137,45,79.18
137,46,142.81
137,47,158.38
137,48,183.74
137,49,167.36
137,50,29.64
137,51,59.09
137,52,54.05
137,53,19.53
138,1,189.56
138,2,55.64
138,3,142.72
138,4,136.72
138,5,29.67
138,6,56.33
138,7,98.76
138,8,100.23
138,9,59.27
138,10,58.15
138,11,51.11
138,12,174.4
138,13,182.69
138,14,168.96
138,15,83.6
138,16,73.57
138,17,67.57
138,18,96.89
138,19,105.37
138,20,102.83
138,21,68.28
138,22,61.86
138,23,72.02
138,24,66.63
138,25,88.52
138,26,88.57
138,27,24.37
138,28,10.77
138,29,93.73
138,30,7.25
138,31,46.31
138,32,67.3
138,33,214.19
138,34,156.57
138,35,48.89
138,36,33.83
138,37,42.29
138,38,174.94
138,39,73.96
138,40,22.91
138,41,8.83
138,42,9.16
138,43,32.73
138,44,25.24
138,45,80.18
138,46,143.81
138,47,159.38
138,48,184.73
138,49,168.36
138,50,30.64
138,51,60.09
138,52,55.37
138,53,17.01
139,1,181.63
139,2,47.71
139,3,134.79
139,4,139.34
139,5,21.74
139,6,59.98
139,7,101.38
139,8,102.52
139,9,61.89
139,10,54.86
139,11,52.8
139,12,177.01
139,13,185.31
139,14,171.58
139,15,86.22
139,16,76.18
139,17,64.27
139,18,99.51
139,19,107.98
139,20,105.45
139,21,70.9
139,22,64.48
139,23,74.64
139,24,69.24
139,25,90.8
139,26,90.86
139,27,26.98
139,28,13.38
139,29,96.34
139,30,11.03
139,31,48.6
139,32,64.01
139,33,206.26
139,34,148.64
139,35,51.17
139,36,36.45
139,37,44.91
139,38,177.56
139,39,77.62
139,40,24.61
139,41,12.61
139,42,4.64
139,43,35.02
139,44,27.85
139,45,82.79
139,46,146.43
139,47,162
139,48,187.35
139,49,170.98
139,50,33.25
139,51,62.71
139,52,57.66
139,53,23.15
140,1,181.58
140,2,47.66
140,3,134.75
140,4,137.98
140,5,21.7
140,6,60.06
140,7,100.02
140,8,101.17
140,9,60.54
140,10,53.5
140,11,52.36
140,12,175.66
140,13,183.95
140,14,170.22
140,15,84.86
140,16,74.83
140,17,62.92
140,18,98.15
140,19,106.63
140,20,104.09
140,21,69.54
140,22,63.12
140,23,73.28
140,24,67.89
140,25,89.45
140,26,89.51
140,27,25.63
140,28,12.03
140,29,94.99
140,30,11.04
140,31,47.24
140,32,62.65
140,33,206.21
140,34,148.59
140,35,49.82
140,36,35.09
140,37,43.55
140,38,176.2
140,39,77.7
140,40,24.17
140,41,12.62
140,42,4.5
140,43,33.67
140,44,26.5
140,45,81.44
140,46,145.07
140,47,160.64
140,48,186
140,49,169.62
140,50,31.9
140,51,61.35
140,52,56.31
140,53,21.79
141,1,179.66
141,2,45.74
141,3,132.82
141,4,140.1
141,5,19.77
141,6,62.3
141,7,102.15
141,8,103.29
141,9,62.66
141,10,55.62
141,11,53.26
141,12,177.78
141,13,186.07
141,14,172.34
141,15,86.99
141,16,76.95
141,17,65.04
141,18,100.28
141,19,108.75
141,20,106.21
141,21,71.66
141,22,65.24
141,23,75.4
141,24,70.01
141,25,91.57
141,26,91.63
141,27,27.75
141,28,14.15
141,29,97.11
141,30,13.36
141,31,49.36
141,32,64.77
141,33,204.29
141,34,146.67
141,35,51.94
141,36,37.21
141,37,45.67
141,38,178.32
141,39,79.94
141,40,25.07
141,41,14.94
141,42,4.16
141,43,35.79
141,44,28.62
141,45,83.56
141,46,147.19
141,47,162.76
141,48,188.12
141,49,171.74
141,50,34.02
141,51,63.47
141,52,58.43
141,53,23.91
142,1,180.25
142,2,46.33
142,3,133.42
142,4,140.76
142,5,20.37
142,6,61.4
142,7,102.8
142,8,103.94
142,9,63.31
142,10,56.28
142,11,52.37
142,12,178.43
142,13,186.73
142,14,173
142,15,87.64
142,16,77.6
142,17,65.69
142,18,100.93
142,19,109.41
142,20,106.87
142,21,72.32
142,22,65.9
142,23,76.06
142,24,70.66
142,25,92.23
142,26,92.28
142,27,28.41
142,28,14.8
142,29,97.76
142,30,12.46
142,31,50.02
142,32,65.43
142,33,204.88
142,34,147.27
142,35,52.6
142,36,37.87
142,37,46.33
142,38,178.98
142,39,79.04
142,40,24.18
142,41,14.03
142,42,4.82
142,43,36.44
142,44,29.27
142,45,84.21
142,46,147.85
142,47,163.42
142,48,188.77
142,49,172.4
142,50,34.67
142,51,64.13
142,52,59.08
142,53,24.57
143,1,178.36
143,2,44.44
143,3,131.53
143,4,139.48
143,5,18.48
143,6,64.48
143,7,101.52
143,8,105.3
143,9,62.03
143,10,57.66
143,11,55.45
143,12,177.15
143,13,185.45
143,14,171.72
143,15,86.36
143,16,76.33
143,17,67.07
143,18,99.65
