"Candidates","Suppliers","CostCandidateSupplier"
155,21,0.027102
155,22,0.096235
155,23,0.028486
155,24,0.10309
155,25,0.129874
155,26,0.033392
155,27,0.010852
155,28,0.005709
155,29,0.142114
155,30,0.002516
155,31,0.069091
155,32,0.099331
155,33,0.308218
155,34,0.225259
155,35,0.018707
155,36,0.014356
155,37,0.068054
155,38,0.25907
155,39,0.108907
155,40,0.00727
155,41,0.012067
155,42,0.016416
155,43,0.012728
155,44,0.043488
155,45,0.122602
155,46,0.055049
155,47,0.236664
155,48,0.070189
155,49,0.249595
155,50,0.051264
155,51,0.093686
155,52,0.021105
155,53,0.026899
156,1,0.070888
156,2,0.021338
156,3,0.208454
156,4,0.202838
156,5,0.045662
156,6,0.082325
156,7,0.038073
156,8,0.145555
156,9,0.023462
156,10,0.021826
156,11,0.017671
156,12,0.257083
156,13,0.269021
156,14,0.249264
156,15,0.126346
156,16,0.028749
156,17,0.09851
156,18,0.145483
156,19,0.15768
156,20,0.154037
156,21,0.026792
156,22,0.095026
156,23,0.028179
156,24,0.101894
156,25,0.128678
156,26,0.033082
156,27,0.010545
156,28,0.005765
156,29,0.140918
156,30,0.001735
156,31,0.067896
156,32,0.098122
156,33,0.311357
156,34,0.228384
156,35,0.0184
156,36,0.014049
156,37,0.066859
156,38,0.257875
156,39,0.107712
156,40,0.007241
156,41,0.009029
156,42,0.016675
156,43,0.012421
156,44,0.042293
156,45,0.121406
156,46,0.054738
156,47,0.235454
156,48,0.069882
156,49,0.2484
156,50,0.050069
156,51,0.092477
156,52,0.020798
156,53,0.025704
157,1,0.071262
157,2,0.021712
157,3,0.209894
157,4,0.201974
157,5,0.047102
157,6,0.080712
157,7,0.037851
157,8,0.144691
157,9,0.02324
157,10,0.021608
157,11,0.018522
157,12,0.256234
157,13,0.268171
157,14,0.2484
157,15,0.125482
157,16,0.028531
157,17,0.097646
157,18,0.144619
157,19,0.15683
157,20,0.153173
157,21,0.026573
157,22,0.094176
157,23,0.027957
157,24,0.101045
157,25,0.127814
157,26,0.032863
157,27,0.010327
157,28,0.005543
157,29,0.140069
157,30,0.001517
157,31,0.067032
157,32,0.097272
157,33,0.312811
157,34,0.229838
157,35,0.018178
157,36,0.013827
157,37,0.065995
157,38,0.257011
157,39,0.106099
157,40,0.008092
157,41,0.008179
157,42,0.018115
157,43,0.012203
157,44,0.041443
157,45,0.120557
157,46,0.054519
157,47,0.234605
157,48,0.06966
157,49,0.247536
157,50,0.049219
157,51,0.091627
157,52,0.020579
157,53,0.024091
158,1,0.070059
158,2,0.020509
158,3,0.205214
158,4,0.205402
158,5,0.042422
158,6,0.085824
158,7,0.038732
158,8,0.149054
158,9,0.02412
158,10,0.022725
158,11,0.017042
158,12,0.259646
158,13,0.271584
158,14,0.251827
158,15,0.128909
158,16,0.029408
158,17,0.10201
158,18,0.148046
158,19,0.160243
158,20,0.1566
158,21,0.027454
158,22,0.097589
158,23,0.028838
158,24,0.104458
158,25,0.132178
158,26,0.033981
158,27,0.011204
158,28,0.006172
158,29,0.143482
158,30,0.002039
158,31,0.071395
158,32,0.101621
158,33,0.308131
158,34,0.225158
158,35,0.019299
158,36,0.014708
158,37,0.069422
158,38,0.260438
158,39,0.111211
158,40,0.006612
158,41,0.01021
158,42,0.018216
158,43,0.01332
158,44,0.044856
158,45,0.12397
158,46,0.055396
158,47,0.238018
158,48,0.07054
158,49,0.250963
158,50,0.052632
158,51,0.095054
158,52,0.021697
158,53,0.029203
159,1,0.068979
159,2,0.019429
159,3,0.20101
159,4,0.201586
159,5,0.038218
159,6,0.085118
159,7,0.037751
159,8,0.148349
159,9,0.02314
159,10,0.020539
159,11,0.018097
159,12,0.25583
159,13,0.267768
159,14,0.248011
159,15,0.125093
159,16,0.028427
159,17,0.093485
159,18,0.14423
159,19,0.156427
159,20,0.152784
159,21,0.026473
159,22,0.093787
159,23,0.027857
159,24,0.100642
159,25,0.131472
159,26,0.033803
159,27,0.010223
159,28,0.005191
159,29,0.139666
159,30,0.003759
159,31,0.07069
159,32,0.09311
159,33,0.303926
159,34,0.220954
159,35,0.019118
159,36,0.013727
159,37,0.065606
159,38,0.256622
159,39,0.110506
159,40,0.007666
159,41,0.016906
159,42,0.008885
159,43,0.013142
159,44,0.04104
159,45,0.120154
159,46,0.054416
159,47,0.234202
159,48,0.06956
159,49,0.247147
159,50,0.048816
159,51,0.091238
159,52,0.021519
159,53,0.028498
160,1,0.068657
160,2,0.019107
160,3,0.199771
160,4,0.203861
160,5,0.036979
160,6,0.087394
160,7,0.038336
160,8,0.150624
160,9,0.023724
160,10,0.021123
160,11,0.017989
160,12,0.258106
160,13,0.270058
160,14,0.250286
160,15,0.127368
160,16,0.029012
160,17,0.09576
160,18,0.146506
160,19,0.158702
160,20,0.155059
160,21,0.027058
160,22,0.096062
160,23,0.028442
160,24,0.102917
160,25,0.133747
160,26,0.034388
160,27,0.010808
160,28,0.005776
160,29,0.141941
160,30,0.004344
160,31,0.072965
160,32,0.095386
160,33,0.302674
160,34,0.219701
160,35,0.019703
160,36,0.014312
160,37,0.067882
160,38,0.258898
160,39,0.112795
160,40,0.007559
160,41,0.019181
160,42,0.009864
160,43,0.013727
160,44,0.043315
160,45,0.122429
160,46,0.055004
160,47,0.236491
160,48,0.070145
160,49,0.249422
160,50,0.051091
160,51,0.093514
160,52,0.022104
160,53,0.030773
161,1,0.069845
161,2,0.020295
161,3,0.204394
161,4,0.204581
161,5,0.041602
161,6,0.088099
161,7,0.038524
161,8,0.15133
161,9,0.023913
161,10,0.021308
161,11,0.017253
161,12,0.25884
161,13,0.270778
161,14,0.251006
161,15,0.128102
161,16,0.0292
161,17,0.096494
161,18,0.14724
161,19,0.159437
161,20,0.155779
161,21,0.027243
161,22,0.096782
161,23,0.028627
161,24,0.103651
161,25,0.134453
161,26,0.034565
161,27,0.010996
161,28,0.005964
161,29,0.142675
161,30,0.004544
161,31,0.07367
161,32,0.096106
161,33,0.307296
161,34,0.224338
161,35,0.019884
161,36,0.014497
161,37,0.068602
161,38,0.259618
161,39,0.113486
161,40,0.006823
161,41,0.019958
161,42,0.013162
161,43,0.013905
161,44,0.04405
161,45,0.123163
161,46,0.055189
161,47,0.237211
161,48,0.070333
161,49,0.250142
161,50,0.051826
161,51,0.094234
161,52,0.022281
161,53,0.031478
162,1,0.064521
162,2,0.01497
162,3,0.183658
162,4,0.204422
162,5,0.020866
162,6,0.10332
162,7,0.03848
162,8,0.155966
162,9,0.023869
162,10,0.02244
162,11,0.022015
162,12,0.258667
162,13,0.270605
162,14,0.250848
162,15,0.12793
162,16,0.029156
162,17,0.100886
162,18,0.147067
162,19,0.159264
162,20,0.155621
162,21,0.028375
162,22,0.09661
162,23,0.028586
162,24,0.103478
162,25,0.139104
162,26,0.035761
162,27,0.012129
162,28,0.007093
162,29,0.142502
162,30,0.00844
162,31,0.078322
162,32,0.100512
162,33,0.286574
162,34,0.203602
162,35,0.021079
162,36,0.015629
162,37,0.068443
162,38,0.259459
162,39,0.128722
162,40,0.012443
162,41,0.035122
162,42,0.010296
162,43,0.0151
162,44,0.048442
162,45,0.12299
162,46,0.055145
162,47,0.237038
162,48,0.070289
162,49,0.24997
162,50,0.056218
162,51,0.094061
162,52,0.023477
162,53,0.046714
163,1,0.066448
163,2,0.016898
163,3,0.191174
163,4,0.201298
163,5,0.028382
163,6,0.090504
163,7,0.037677
163,8,0.149702
163,9,0.023066
163,10,0.020465
163,11,0.020483
163,12,0.255542
163,13,0.267494
163,14,0.247723
163,15,0.124805
163,16,0.028353
163,17,0.093197
163,18,0.143942
163,19,0.156154
163,20,0.152496
163,21,0.026399
163,22,0.093499
163,23,0.027783
163,24,0.100354
163,25,0.132826
163,26,0.034151
163,27,0.010153
163,28,0.005117
163,29,0.139378
163,30,0.005487
163,31,0.072043
163,32,0.092822
163,33,0.294077
163,34,0.211104
163,35,0.019466
163,36,0.013653
163,37,0.065318
163,38,0.256334
163,39,0.115906
163,40,0.010049
163,41,0.02363
163,42,0.00203
163,43,0.01349
163,44,0.040752
163,45,0.119866
163,46,0.054346
163,47,0.233928
163,48,0.069486
163,49,0.246859
163,50,0.048528
163,51,0.09095
163,52,0.021867
163,53,0.035395
164,1,0.066874
164,2,0.017323
164,3,0.19283
164,4,0.201182
164,5,0.029765
164,6,0.09275
164,7,0.037648
164,8,0.151949
164,9,0.023036
164,10,0.020435
164,11,0.021279
164,12,0.255427
164,13,0.267379
164,14,0.247608
164,15,0.12469
164,16,0.028327
164,17,0.093082
164,18,0.143827
164,19,0.156038
164,20,0.152381
164,21,0.02637
164,22,0.093384
164,23,0.027754
164,24,0.100253
164,25,0.135072
164,26,0.034728
164,27,0.010123
164,28,0.005088
164,29,0.139277
164,30,0.00602
164,31,0.07429
164,32,0.092707
164,33,0.295733
164,34,0.212774
164,35,0.020043
164,36,0.013623
164,37,0.065203
164,38,0.256219
164,39,0.118152
164,40,0.010845
164,41,0.024538
164,42,0.001843
164,43,0.014064
164,44,0.040637
164,45,0.119765
164,46,0.054316
164,47,0.233813
164,48,0.069456
164,49,0.246744
164,50,0.048413
164,51,0.090835
164,52,0.02244
164,53,0.037642
165,1,0.066966
165,2,0.017416
165,3,0.19319
165,4,0.18396
165,5,0.017525
165,6,0.105034
165,7,0.033226
165,8,0.165744
165,9,0.018615
165,10,0.022415
165,11,0.024435
165,12,0.238219
165,13,0.250157
165,14,0.230386
165,15,0.107482
165,16,0.023902
165,17,0.08941
165,18,0.126619
165,19,0.138816
165,20,0.135158
165,21,0.026522
165,22,0.076162
165,23,0.023328
165,24,0.08303
165,25,0.148867
165,26,0.038273
165,27,0.012795
165,28,0.007763
165,29,0.122054
165,30,0.009176
165,31,0.088085
165,32,0.100411
165,33,0.296093
165,34,0.213134
165,35,0.023587
165,36,0.011366
165,37,0.047981
165,38,0.238997
165,39,0.130435
165,40,0.014004
165,41,0.036821
165,42,0.015754
165,43,0.017223
165,44,0.051048
165,45,0.102542
165,46,0.049891
165,47,0.21659
165,48,0.065035
165,49,0.229522
165,50,0.035309
165,51,0.073613
165,52,0.025989
165,53,0.049925
166,1,0.068657
166,2,0.019107
166,3,0.199771
166,4,0.194357
166,5,0.036187
166,6,0.085234
166,7,0.035897
166,8,0.144432
166,9,0.021286
166,10,0.018681
166,11,0.020631
166,12,0.248616
166,13,0.260554
166,14,0.240782
166,15,0.117878
166,16,0.026573
166,17,0.08627
166,18,0.137002
166,19,0.149213
166,20,0.145555
166,21,0.024616
166,22,0.086558
166,23,0.026
166,24,0.093427
166,25,0.127555
166,26,0.032793
166,27,0.008369
166,28,0.003337
166,29,0.132451
166,30,0.004599
166,31,0.066773
166,32,0.085882
166,33,0.302674
166,34,0.219715
166,35,0.018111
166,36,0.01187
166,37,0.058378
166,38,0.249394
166,39,0.110635
166,40,0.010201
166,41,0.019613
166,42,0.008525
166,43,0.012132
166,44,0.033826
166,45,0.112939
166,46,0.052562
166,47,0.226987
166,48,0.067706
166,49,0.239918
166,50,0.041602
166,51,0.08401
166,52,0.020509
166,53,0.030125
167,1,0.078085
167,2,0.021756
167,3,0.211421
167,4,0.179525
167,5,0.041414
167,6,0.08797
167,7,0.032083
167,8,0.136382
167,9,0.017471
167,10,0.014867
167,11,0.024331
167,12,0.23377
167,13,0.245707
167,14,0.22595
167,15,0.103032
167,16,0.022759
167,17,0.071424
167,18,0.12217
167,19,0.134366
167,20,0.130723
167,21,0.020801
167,22,0.071712
167,23,0.022189
167,24,0.078581
167,25,0.119506
167,26,0.030728
167,27,0.00572
167,28,0.001672
167,29,0.117605
167,30,0.00878
167,31,0.058723
167,32,0.07105
167,33,0.339365
167,34,0.230026
167,35,0.016043
167,36,0.008059
167,37,0.043546
167,38,0.234562
167,39,0.113371
167,40,0.013897
167,41,0.030773
167,42,0.018835
167,43,0.012861
167,44,0.018979
167,45,0.098093
167,46,0.048747
167,47,0.212141
167,48,0.063892
167,49,0.225086
167,50,0.026755
167,51,0.069163
167,52,0.018445
167,53,0.032962
168,1,0.069512
168,2,0.019962
168,3,0.203098
168,4,0.187733
168,5,0.037786
168,6,0.085464
168,7,0.034192
168,8,0.14459
168,9,0.01958
168,10,0.016979
168,11,0.02237
168,12,0.241978
168,13,0.25393
168,14,0.234158
168,15,0.11124
168,16,0.024871
168,17,0.079632
168,18,0.130378
168,19,0.142589
168,20,0.138931
168,21,0.022914
168,22,0.079934
168,23,0.024298
168,24,0.086803
168,25,0.127714
168,26,0.032837
168,27,0.006701
168,28,0.00182
168,29,0.125827
168,30,0.006153
168,31,0.066931
168,32,0.079258
168,33,0.306
168,34,0.223042
168,35,0.018152
168,36,0.010168
168,37,0.051754
168,38,0.24277
168,39,0.110866
168,40,0.011936
168,41,0.028267
168,42,0.011851
168,43,0.012217
168,44,0.027187
168,45,0.106315
168,46,0.05086
168,47,0.220363
168,48,0.066001
168,49,0.233294
168,50,0.034963
168,51,0.077386
168,52,0.020553
168,53,0.030442
169,1,0.077659
169,2,0.023173
169,3,0.209779
169,4,0.177883
169,5,0.050285
169,6,0.085954
169,7,0.031661
169,8,0.134741
169,9,0.01705
169,10,0.014445
169,11,0.023809
169,12,0.232128
169,13,0.244066
169,14,0.224309
169,15,0.10139
169,16,0.022337
169,17,0.069782
169,18,0.120528
169,19,0.132725
169,20,0.129067
169,21,0.02038
169,22,0.07007
169,23,0.021763
169,24,0.076939
169,25,0.117864
169,26,0.030303
169,27,0.004266
169,28,0.001547
169,29,0.115963
169,30,0.008258
169,31,0.057082
169,32,0.069394
169,33,0.337709
169,34,0.235541
169,35,0.015621
169,36,0.007633
169,37,0.04189
169,38,0.23292
169,39,0.111355
169,40,0.013379
169,41,0.028757
169,42,0.02435
169,43,0.009772
169,44,0.017338
169,45,0.096451
169,46,0.048326
169,47,0.210499
169,48,0.06347
169,49,0.22343
169,50,0.025114
169,51,0.067522
169,52,0.018019
169,53,0.021571
170,1,0.078026
170,2,0.023192
170,3,0.21119
170,4,0.179294
170,5,0.045403
170,6,0.086026
170,7,0.032023
170,8,0.136152
170,9,0.017412
170,10,0.014807
170,11,0.023828
170,12,0.233539
170,13,0.245477
170,14,0.22572
170,15,0.102802
170,16,0.0227
170,17,0.071194
170,18,0.121939
170,19,0.134136
170,20,0.130493
170,21,0.020742
170,22,0.071482
170,23,0.02213
170,24,0.07835
170,25,0.119275
170,26,0.030669
170,27,0.005221
170,28,0.00121
170,29,0.117374
170,30,0.008277
170,31,0.058493
170,32,0.070819
170,33,0.339134
170,34,0.235613
170,35,0.015984
170,36,0.007999
170,37,0.043315
170,38,0.234331
170,39,0.111427
170,40,0.013398
170,41,0.028829
170,42,0.024422
170,43,0.012362
170,44,0.018749
170,45,0.097862
170,46,0.048688
170,47,0.21191
170,48,0.063832
170,49,0.224842
170,50,0.026525
170,51,0.068933
170,52,0.018382
170,53,0.031018
171,1,0.072823
171,2,0.023273
171,3,0.215986
171,4,0.188266
171,5,0.046426
171,6,0.079762
171,7,0.034329
171,8,0.137059
171,9,0.019717
171,10,0.017112
171,11,0.021601
171,12,0.24251
171,13,0.254448
171,14,0.234691
171,15,0.111773
171,16,0.025005
171,17,0.080165
171,18,0.13091
171,19,0.143107
171,20,0.139464
171,21,0.023047
171,22,0.080453
171,23,0.024435
171,24,0.087322
171,25,0.120197
171,26,0.030902
171,27,0.006801
171,28,0.00202
171,29,0.126346
171,30,0.006667
171,31,0.059414
171,32,0.07979
171,33,0.318888
171,34,0.23593
171,35,0.016221
171,36,0.010305
171,37,0.052286
171,38,0.243302
171,39,0.105163
171,40,0.01117
171,41,0.022565
171,42,0.019728
171,43,0.010242
171,44,0.02772
171,45,0.106834
171,46,0.050993
171,47,0.220882
171,48,0.066138
171,49,0.233827
171,50,0.035496
171,51,0.077904
171,52,0.018618
171,53,0.022766
172,1,0.072905
172,2,0.023354
172,3,0.216302
172,4,0.19548
172,5,0.05351
172,6,0.070819
172,7,0.036186
172,8,0.134136
172,9,0.021575
172,10,0.018896
172,11,0.021678
172,12,0.249739
172,13,0.261677
172,14,0.241906
172,15,0.119002
172,16,0.026862
172,17,0.087106
172,18,0.138139
172,19,0.150336
172,20,0.146678
172,21,0.024905
172,22,0.087682
172,23,0.026288
172,24,0.09455
172,25,0.117259
172,26,0.030151
172,27,0.008658
172,28,0.003878
172,29,0.133574
172,30,0.004255
172,31,0.056491
172,32,0.086717
172,33,0.319205
172,34,0.236246
172,35,0.015466
172,36,0.012158
172,37,0.059501
172,38,0.250517
172,39,0.096206
172,40,0.011248
172,41,0.013162
172,42,0.024984
172,43,0.00949
172,44,0.034949
172,45,0.114062
172,46,0.052851
172,47,0.22811
172,48,0.067995
172,49,0.241042
172,50,0.042725
172,51,0.085133
172,52,0.017867
172,53,0.019843
173,1,0.072113
173,2,0.022563
173,3,0.213206
173,4,0.199699
173,5,0.050414
173,6,0.072374
173,7,0.037266
173,8,0.13788
173,9,0.022655
173,10,0.019854
173,11,0.019529
173,12,0.253944
173,13,0.265882
173,14,0.246125
173,15,0.123206
173,16,0.027942
173,17,0.090835
173,18,0.142344
173,19,0.154541
173,20,0.150898
173,21,0.025985
173,22,0.091886
173,23,0.027373
173,24,0.098755
173,25,0.121003
173,26,0.031113
173,27,0.009738
173,28,0.004958
173,29,0.137779
173,30,0.002416
173,31,0.060221
173,32,0.090461
173,33,0.316123
173,34,0.23315
173,35,0.016428
173,36,0.013239
173,37,0.06372
173,38,0.254736
173,39,0.097762
173,40,0.009098
173,41,0.006005
173,42,0.021427
173,43,0.010449
173,44,0.039154
173,45,0.118267
173,46,0.053931
173,47,0.232315
173,48,0.069075
173,49,0.245246
173,50,0.04693
173,51,0.089338
173,52,0.018826
173,53,0.015754
174,1,0.071269
174,2,0.021719
174,3,0.209938
174,4,0.19944
174,5,0.047146
174,6,0.078926
174,7,0.0372
174,8,0.142142
174,9,0.022589
174,10,0.020953
174,11,0.019199
174,12,0.253685
174,13,0.265622
174,14,0.245866
174,15,0.122947
174,16,0.027876
174,17,0.095112
174,18,0.142085
174,19,0.154282
174,20,0.150638
174,21,0.025918
174,22,0.091627
174,23,0.027306
174,24,0.098496
174,25,0.12528
174,26,0.032209
174,27,0.009672
174,28,0.004891
174,29,0.13752
174,30,0.00219
174,31,0.064498
174,32,0.094723
174,33,0.31284
174,34,0.229867
174,35,0.017527
174,36,0.013172
174,37,0.063461
174,38,0.254477
174,39,0.104314
174,40,0.008765
174,41,0.007733
174,42,0.01705
174,43,0.011548
174,44,0.038894
174,45,0.118008
174,46,0.053865
174,47,0.232056
174,48,0.069009
174,49,0.244987
174,50,0.04667
174,51,0.089078
174,52,0.019925
174,53,0.022306
175,1,0.07286
175,2,0.02331
175,3,0.216115
175,4,0.204898
175,5,0.053323
175,6,0.075845
175,7,0.038602
175,8,0.14135
175,9,0.023991
175,10,0.02075
175,11,0.018319
175,12,0.259142
175,13,0.271094
175,14,0.251323
175,15,0.128405
175,16,0.029278
175,17,0.094306
175,18,0.147542
175,19,0.159739
175,20,0.156096
175,21,0.029385
175,22,0.097099
175,23,0.028708
175,24,0.103954
175,25,0.124474
175,26,0.032005
175,27,0.008765
175,28,0.006294
175,29,0.142978
175,30,0.000999
175,31,0.063691
175,32,0.093931
175,33,0.319032
175,34,0.236059
175,35,0.01732
175,36,0.014578
175,37,0.068918
175,38,0.259934
175,39,0.101246
175,40,0.007888
175,41,0.001022
175,42,0.024178
175,43,0.011344
175,44,0.044352
175,45,0.123466
175,46,0.055271
175,47,0.237528
175,48,0.070411
175,49,0.250459
175,50,0.052128
175,51,0.09455
175,52,0.019721
175,53,0.019224
176,1,0.073045
176,2,0.023495
176,3,0.21685
176,4,0.208022
176,5,0.054058
176,6,0.07897
176,7,0.039405
176,8,0.144475
176,9,0.024794
176,10,0.021552
176,11,0.018219
176,12,0.262267
176,13,0.274205
176,14,0.254448
176,15,0.13153
176,16,0.030081
176,17,0.09743
176,18,0.150667
176,19,0.162864
176,20,0.159221
176,21,0.030188
176,22,0.10021
176,23,0.029511
176,24,0.107078
176,25,0.127598
176,26,0.032808
176,27,0.009568
176,28,0.007097
176,29,0.146102
176,30,0.000899
176,31,0.066816
176,32,0.097056
176,33,0.319752
176,34,0.236794
176,35,0.018123
176,36,0.015381
176,37,0.072043
176,38,0.263059
176,39,0.104357
176,40,0.007789
176,41,0.002534
176,42,0.02507
176,43,0.012147
176,44,0.047477
176,45,0.12659
176,46,0.05607
176,47,0.240638
176,48,0.071214
176,49,0.253584
176,50,0.055253
176,51,0.097675
176,52,0.020524
176,53,0.022349
177,1,0.070874
177,2,0.021323
177,3,0.208382
177,4,0.205574
177,5,0.04559
177,6,0.081648
177,7,0.038776
177,8,0.147154
177,9,0.024168
177,10,0.022241
177,11,0.017279
177,12,0.259834
177,13,0.271771
177,14,0.252
177,15,0.129082
177,16,0.029456
177,17,0.100109
177,18,0.148219
177,19,0.16043
177,20,0.156773
177,21,0.027498
177,22,0.097776
177,23,0.028882
177,24,0.104645
177,25,0.130277
177,26,0.033496
177,27,0.011252
177,28,0.006468
177,29,0.143669
177,30,0.001136
177,31,0.069494
177,32,0.099734
177,33,0.311299
177,34,0.228326
177,35,0.018811
177,36,0.014752
177,37,0.069595
177,38,0.260611
177,39,0.107035
177,40,0.006845
177,41,0.006696
177,42,0.02101
177,43,0.012835
177,44,0.045043
177,45,0.124157
177,46,0.055445
177,47,0.238205
177,48,0.070589
177,49,0.251136
177,50,0.052819
177,51,0.095227
177,52,0.021212
177,53,0.025027
178,1,0.070707
178,2,0.021157
178,3,0.207749
178,4,0.20975
178,5,0.044957
178,6,0.087365
178,7,0.039849
178,8,0.151877
178,9,0.025241
178,10,0.023451
178,11,0.015858
178,12,0.26401
178,13,0.275947
178,14,0.256176
178,15,0.133272
178,16,0.030529
178,17,0.104832
178,18,0.152395
178,19,0.164606
178,20,0.160949
178,21,0.028571
178,22,0.101952
178,23,0.029955
178,24,0.108821
178,25,0.135
178,26,0.034706
178,27,0.012325
178,28,0.007293
178,29,0.147845
178,30,0.002605
178,31,0.074218
178,32,0.104443
178,33,0.310651
178,34,0.227693
178,35,0.020024
178,36,0.015825
178,37,0.073771
178,38,0.264787
178,39,0.102902
178,40,0.005428
178,41,0.012413
178,42,0.022565
178,43,0.014045
178,44,0.049219
178,45,0.128333
178,46,0.056517
178,47,0.242381
178,48,0.071662
178,49,0.255312
178,50,0.056995
178,51,0.099403
178,52,0.022422
178,53,0.030744
179,1,0.069567
179,2,0.020017
179,3,0.203314
179,4,0.209362
179,5,0.040522
179,6,0.092866
179,7,0.039749
179,8,0.156096
179,9,0.025138
179,10,0.022537
179,11,0.017079
179,12,0.263606
179,13,0.275558
179,14,0.255787
179,15,0.132869
179,16,0.030425
179,17,0.101261
179,18,0.152006
179,19,0.164218
179,20,0.16056
179,21,0.028472
179,22,0.101563
179,23,0.029855
179,24,0.108432
179,25,0.139219
179,26,0.035794
179,27,0.012225
179,28,0.007189
179,29,0.147456
179,30,0.004703
179,31,0.078451
179,32,0.100886
179,33,0.306216
179,34,0.223258
179,35,0.021108
179,36,0.015725
179,37,0.073382
179,38,0.264398
179,39,0.118267
179,40,0.00609
179,41,0.020578
179,42,0.017928
179,43,0.015133
179,44,0.048816
179,45,0.127944
179,46,0.056418
179,47,0.241992
179,48,0.071558
179,49,0.254923
179,50,0.056592
179,51,0.099014
179,52,0.02351
179,53,0.036259
180,1,0.065412
180,2,0.015858
180,3,0.187128
180,4,0.201816
180,5,0.024336
180,6,0.093355
